id,target
168,64.48269786348625
169,94.25512334434768
170,53.3968959000698
171,71.9875968700346
172,103.01846310961677
173,36.475997802558275
174,84.44949160573003
175,51.59108516101176
176,59.737287549038705
177,60.108582131709404
178,95.5717190630149
179,65.7149468589289
180,94.44115492133484
181,93.68345733356176
182,71.52257280485337
183,63.90034289840238
184,46.454454872326565
185,53.981734204302825
186,55.882068797125825
187,76.47144806082464
188,62.75210199920297
189,73.57466173213288
190,79.90502701462177
191,82.20891779984335
192,104.78895370956674
193,71.80023503941769
194,51.729040217946995
195,115.47870419893559
196,44.70829676236094
197,66.2892068715338
198,97.35855881413208
199,103.48780954088211
200,84.63774108522524
201,55.92661471580981
202,66.8045730162002
203,49.93105280624279
204,78.83299539891759
205,48.355422904696745
206,99.88983575275786
207,86.57804870442392
208,94.09711915784666
209,59.71402147844559
210,97.57416264722681
211,53.26208777002646
212,79.57737923386931
213,92.12228659447332
214,50.854211118046365
215,61.74791773321246
216,68.20229543354958
217,86.21020250645705
218,73.421634992371
219,87.79538422940018
220,73.4560632004001
221,63.78865746863678
222,65.29810176233003
223,82.23865334340593
224,73.26500955590735
225,75.35936235549812
226,85.7737399037692
227,73.28691487812867
228,74.37472522430475
229,91.39104837305263
230,65.22203102272088
231,50.57476051708357
232,69.76663348387527
233,74.75650649678111
234,45.865063387424556
235,71.5461203979767
236,90.98214597750805
237,84.92222149546816
238,88.83031203924136
239,50.858403512186214
240,38.798883908603216
241,84.13190282132138
242,93.20319082100112
243,47.736482659343984
244,48.4148865959099
245,57.24054767829681
246,72.31082351416285
247,101.2847362466403
248,88.09772695457885
249,54.874371939549135
250,97.5350867622363
251,100.40762631325477
252,72.49222500611117
253,76.8421935325402
254,47.293092798239556
255,52.57679422209702
256,48.032336884906734
257,64.69532261694897
258,107.52906372776233
259,52.72396874712457
260,53.08064136865606
261,55.23941305861096
262,53.46898401212687
263,55.78743627036452
264,68.74500739509543
265,60.71828723406103
266,41.64106986185723
267,90.37381277167113
268,54.95673827464426
269,95.42454790293542
270,65.86825785275792
271,66.32554480215785
272,69.4681344159038
273,60.505882666847114
274,89.33349796798143
275,78.08349948250593
276,68.76744409534035
277,109.43786159806511
278,44.351982511519616
279,70.56194492938738
280,104.45527527446528
281,52.47038182206019
282,88.12431476916487
283,39.77836957110359
284,84.42619061912183
285,48.748384001702014
286,48.11485389874591
287,78.20767216086391
288,42.189358522072915
289,79.68700213250573
290,85.06152408741681
291,47.01966565930662
292,59.26453408632488
293,100.66516510319062
294,69.12769438733196
295,75.85208478304217
296,80.21399244747022
297,37.162279842325226
298,96.10241053323057
299,40.43037299443439
300,55.97716233116355
301,79.63519066326624
302,94.31402697089915
303,64.1782414382626
304,49.077768225921936
305,53.17637262318795
306,87.8725707720661
307,74.80722682936147
308,60.80206071098196
309,99.57292605381376
310,95.78762124557922
311,66.4717884609609
312,88.07713721415236
313,66.31330865506405
314,47.65063972018684
315,56.965823180948426
316,119.75033510368417
317,60.182781834655515
318,94.20521179710138
319,54.53683569791733
320,62.8553189839644
321,47.145518759529374
322,88.58866447857741
323,106.28436459201981
324,55.96381366278957
325,58.575307077308125
326,95.50431186755704
327,72.9802287457948
328,38.54011560026201
329,56.225684813836196
330,103.56303712817119
331,83.32533879166809
332,55.14795343973944
333,54.30230565344002
334,88.81250940011763
335,56.460785493777365
336,90.95044681271627
337,100.28288158595416
338,53.783537171239736
339,72.13468933046752
340,70.82966405318444
341,32.49697673583386
342,54.51179170449145
343,70.00435202127646
344,62.46508863808766
345,61.369226710912784
346,86.64942573395511
347,54.34840787356572
348,83.45617513933166
349,52.203123873330824
350,73.76425087904497
351,78.57555830316184
352,50.95276566841566
353,47.9811159514812
354,66.43033171638207
355,88.09380190035704
356,47.191386367925624
357,75.22404624088094
358,94.35755306116059
359,87.79602077762212
360,94.05432646963192
361,55.833227451162536
362,60.78331254695697
363,75.51296492932686
364,79.16442337140307
365,77.54156420556156
366,73.91023553209126
367,66.57376084439052
368,47.583011688779656
369,84.24560965273857
370,62.015242319475846
371,58.56375086143982
372,107.53251628034153
373,65.11748215075328
374,73.1729609310046
375,72.64517165466535
376,94.57275919401711
377,86.63519298617805
378,47.81422615928125
379,40.23411091959588
380,80.99608107218576
381,89.9888877053013
382,63.543736949232986
383,57.92961648645471
384,55.84941019237826
385,72.95035813194056
386,72.38011686624834
387,55.91749256545876
388,82.39178715744443
389,99.8521618689868
390,101.99023029549402
391,56.566167896545274
392,89.09093601963473
393,56.1617852889084
394,78.32021949640654
395,92.51170839278554
396,71.24721457978445
397,57.82232258697115
398,96.46912148350835
399,93.95302151604538
400,59.24038527216702
